0.829,104.75,97.1008,97.6287
0.83,104.74,97.0961,97.6243
0.831,104.729,97.0913,97.62
0.832,104.719,97.0866,97.6156
0.833,104.709,97.0818,97.6113
0.834,104.698,97.0771,97.607
0.835,104.688,97.0724,97.6027
0.836,104.678,97.0677,97.5983
0.837,104.667,97.063,97.594
0.838,104.657,97.0583,97.5897
0.839,104.647,97.0536,97.5854
0.84,104.637,97.0489,97.5811
0.841,104.626,97.0442,97.5768
0.842,104.616,97.0395,97.5725
0.843,104.606,97.0348,97.5682
0.844,104.596,97.0302,97.5639
0.845,104.585,97.0255,97.5597
0.846,104.575,97.0208,97.5554
0.847,104.565,97.0162,97.5511
0.848,104.555,97.0116,97.5469
0.849,104.545,97.0069,97.5426
0.85,104.535,97.0023,97.5384
0.851,104.524,96.9977,97.5341
0.852,104.514,96.993,97.5299
0.853,104.504,96.9884,97.5256
0.854,104.494,96.9838,97.5214
0.855,104.484,96.9792,97.5172
0.856,104.474,96.9746,97.5129
0.857,104.464,96.97,97.5087
0.858,104.454,96.9654,97.5045
0.859,104.444,96.9608,97.5003
0.86,104.434,96.9563,97.4961
0.861,104.424,96.9517,97.4918
0.862,104.413,96.9471,97.4876
0.863,104.403,96.9426,97.4834
0.864,104.393,96.938,97.4793
0.865,104.383,96.9335,97.4751
0.866,104.373,96.9289,97.4709
0.867,104.363,96.9244,97.4667
0.868,104.353,96.9199,97.4625
0.869,104.344,96.9154,97.4584
0.87,104.334,96.9108,97.4542
0.871,104.324,96.9063,97.45
0.872,104.314,96.9018,97.4459
0.873,104.304,96.8973,97.4417
0.874,104.294,96.8928,97.4376
0.875,104.284,96.8883,97.4334
0.876,104.274,96.8838,97.4293
0.877,104.264,96.8793,97.4252
0.878,104.254,96.8749,97.421
0.879,104.244,96.8704,97.4169
0.88,104.235,96.8659,97.4128
0.881,104.225,96.8615,97.4087
0.882,104.215,96.857,97.4046
0.883,104.205,96.8526,97.4005
0.884,104.195,96.8481,97.3964
0.885,104.185,96.8437,97.3922
0.886,104.176,96.8393,97.3882
0.887,104.166,96.8348,97.3841
0.888,104.156,96.8304,97.38
0.889,104.146,96.826,97.3759
0.89,104.136,96.8216,97.3718
0.891,104.127,96.8172,97.3677
0.892,104.117,96.8128,97.3637
0.893,104.107,96.8084,97.3596
0.894,104.097,96.804,97.3555
0.895,104.088,96.7996,97.3515
0.896,104.078,96.7952,97.3474
0.897,104.068,96.7908,97.3434
0.898,104.059,96.7865,97.3393
0.899,104.049,96.7821,97.3353
0.9,104.039,96.7777,97.3313
0.901,104.03,96.7734,97.3272
0.902,104.02,96.7691,97.3232
0.903,104.01,96.7647,97.3192
0.904,104.001,96.7604,97.3151
0.905,103.991,96.756,97.3111
0.906,103.982,96.7517,97.3071
0.907,103.972,96.7474,97.3031
0.908,103.962,96.7431,97.2991
0.909,103.953,96.7387,97.2951
0.91,103.943,96.7344,97.2911
0.911,103.934,96.7301,97.2871
0.912,103.924,96.7258,97.2831
0.913,103.915,96.7215,97.2792
0.914,103.905,96.7173,97.2752
0.915,103.895,96.713,97.2712
0.916,103.886,96.7087,97.2672
0.917,103.876,96.7044,97.2633
0.918,103.867,96.7001,97.2593
0.919,103.857,96.6959,97.2553
0.92,103.848,96.6916,97.2514
0.921,103.839,96.6874,97.2474
0.922,103.829,96.6831,97.2435
0.923,103.82,96.6789,97.2395
0.924,103.81,96.6746,97.2356
0.925,103.801,96.6704,97.2317
0.926,103.791,96.6662,97.2278
0.927,103.782,96.6619,97.2238
0.928,103.772,96.6577,97.2199
0.929,103.763,96.6535,97.216
0.93,103.754,96.6493,97.2121
0.931,103.744,96.6451,97.2082
0.932,103.735,96.6409,97.2042
0.933,103.726,96.6367,97.2003
0.934,103.716,96.6325,97.1964
0.935,103.707,96.6283,97.1926
0.936,103.698,96.6241,97.1887
0.937,103.688,96.6199,97.1848
0.938,103.679,96.6158,97.1809
0.939,103.67,96.6116,97.177
0.94,103.66,96.6074,97.1731
0.941,103.651,96.6033,97.1693
0.942,103.642,96.5991,97.1654
0.943,103.633,96.595,97.1615
0.944,103.623,96.5908,97.1577
0.945,103.614,96.5867,97.1538
0.946,103.605,96.5826,97.15
0.947,103.596,96.5784,97.1461
0.948,103.586,96.5743,97.1423
0.949,103.577,96.5702,97.1384
0.95,103.568,96.5661,97.1346
0.951,103.559,96.562,97.1308
0.952,103.55,96.5578,97.1269
0.95275,103.543,96.5548,97.1241
0.9535,103.536,96.5517,97.1212
0.95425,103.529,96.5486,97.1183
0.955,103.522,96.5456,97.1155
0.95575,103.515,96.5425,97.1126
0.9565,103.508,96.5394,97.1097
0.95725,103.501,96.5363,97.1069
0.958,103.495,96.5333,97.104
0.95875,103.488,96.5302,97.1012
0.9595,103.481,96.5272,97.0983
0.96025,103.474,96.5241,97.0955
0.961,103.467,96.5211,97.0926
0.96175,103.46,96.518,97.0898
0.9625,103.454,96.515,97.0869
0.96325,103.447,96.5119,97.0841
0.964,103.44,96.5089,97.0813
0.96475,103.433,96.5059,97.0784
0.965,103.431,96.5048,97.0775
0.965375,103.428,96.5033,97.0761
0.966125,103.421,96.5003,97.0732
0.966375,103.418,96.4993,97.0723
0.96675,103.415,96.4978,97.0709
0.9675,103.408,96.4947,97.0681
0.9685,103.399,96.4907,97.0643
0.96875,103.397,96.4897,97.0633
0.969125,103.394,96.4882,97.0619
0.969688,103.389,96.4859,97.0598
0.969938,103.386,96.4849,97.0589
0.970312,103.383,96.4834,97.0575
0.971062,103.376,96.4804,97.0547
0.971313,103.374,96.4794,97.0537
0.971687,103.37,96.4779,97.0523
0.972438,103.364,96.4749,97.0495
0.973437,103.355,96.4709,97.0457
0.973688,103.353,96.4698,97.0448
0.974063,103.349,96.4684,97.0434
0.974813,103.342,96.4653,97.0406
0.975062,103.34,96.4643,97.0397
0.975438,103.337,96.4628,97.0383
0.976188,103.33,96.4598,97.0354
0.977188,103.321,96.4558,97.0317
0.977437,103.319,96.4548,97.0308
0.977813,103.316,96.4534,97.0294
0.978375,103.31,96.4511,97.0273
0.979219,103.303,96.4477,97.0241
0.979469,103.301,96.4467,97.0232
0.979844,103.297,96.4453,97.0218
0.980406,103.292,96.443,97.0197
0.980656,103.29,96.442,97.0188
0.981031,103.287,96.4405,97.0174
0.981781,103.28,96.4375,97.0146
0.982031,103.278,96.4366,97.0137
0.982406,103.274,96.4351,97.0123
0.983156,103.268,96.4321,97.0095
0.983406,103.266,96.4311,97.0086
0.983781,103.262,96.4296,97.0072
0.984531,103.256,96.4266,97.0044
0.984781,103.253,96.4256,97.0035
0.985156,103.25,96.4242,97.0021
0.985906,103.243,96.4212,96.9993
0.986906,103.234,96.4172,96.9956
0.987156,103.232,96.4162,96.9947
0.987531,103.229,96.4148,96.9933
0.988094,103.224,96.4126,96.9912
0.988305,103.222,96.4117,96.9904
0.988621,103.219,96.4105,96.9893
0.989254,103.214,96.408,96.9869
0.990254,103.205,96.404,96.9832
0.990504,103.203,96.403,96.9823
0.990879,103.199,96.4016,96.9809
0.991629,103.193,96.3986,96.9782
0.991879,103.19,96.3976,96.9772
0.992254,103.187,96.3962,96.9759
0.993004,103.181,96.3932,96.9731
0.993254,103.178,96.3922,96.9722
0.993629,103.175,96.3908,96.9708
0.994379,103.168,96.3878,96.9681
0.994629,103.166,96.3868,96.9671
0.995004,103.163,96.3854,96.9658
0.995754,103.156,96.3824,96.963
0.996004,103.154,96.3815,96.9621
0.996379,103.151,96.38,96.9607
0.997129,103.144,96.3771,96.958
0.997379,103.142,96.3761,96.9571
0.997754,103.139,96.3746,96.9557
0.998504,103.132,96.3717,96.9529
0.998754,103.13,96.3707,96.952
0.999129,103.127,96.3692,96.9507
0.999879,103.12,96.3663,96.9479
1,103.119,96.3658,96.9475
