75.9278,81.1773,81.4826
75.942,81.1834,81.4889
75.9562,81.1895,81.4952
75.9703,81.1955,81.5015
75.9845,81.2016,81.5078
75.9986,81.2076,81.5141
76.0128,81.2136,81.5204
76.0269,81.2196,81.5267
76.041,81.2256,81.5329
76.0551,81.2316,81.5392
76.0692,81.2375,81.5454
76.0832,81.2435,81.5516
76.0973,81.2495,81.5579
76.1113,81.2554,81.5641
76.1254,81.2613,81.5703
76.1394,81.2672,81.5765
76.1534,81.2731,81.5826
76.1674,81.279,81.5888
76.1814,81.2849,81.595
76.1954,81.2907,81.6011
76.2093,81.2966,81.6073
76.2233,81.3024,81.6134
76.2372,81.3083,81.6195
76.2511,81.3141,81.6256
76.265,81.3199,81.6317
76.2789,81.3257,81.6378
76.2928,81.3315,81.6439
76.3067,81.3372,81.65
76.3205,81.343,81.6561
76.3344,81.3487,81.6621
76.3482,81.3545,81.6682
76.362,81.3602,81.6742
76.3758,81.3659,81.6803
76.3896,81.3716,81.6863
76.4034,81.3773,81.6923
76.4171,81.383,81.6983
76.4309,81.3887,81.7043
76.4446,81.3943,81.7103
76.4584,81.4,81.7162
76.4721,81.4056,81.7222
76.4858,81.4112,81.7282
76.4995,81.4168,81.7341
76.5131,81.4225,81.7401
76.5268,81.428,81.746
76.5405,81.4336,81.7519
76.5541,81.4392,81.7578
76.5677,81.4448,81.7637
76.5813,81.4503,81.7696
76.5949,81.4559,81.7755
76.6085,81.4614,81.7814
76.6221,81.4669,81.7873
76.6356,81.4724,81.7931
76.6492,81.4779,81.799
76.6627,81.4834,81.8048
76.6762,81.4889,81.8106
76.6897,81.4944,81.8165
76.7032,81.4998,81.8223
76.7167,81.5053,81.8281
76.7302,81.5107,81.8339
76.7436,81.5161,81.8397
76.757,81.5216,81.8455
76.7705,81.527,81.8512
76.7839,81.5324,81.857
76.7973,81.5378,81.8628
76.8107,81.5431,81.8685
76.824,81.5485,81.8743
76.8374,81.5539,81.88
76.8507,81.5592,81.8857
76.8641,81.5645,81.8914
76.8774,81.5699,81.8971
76.8907,81.5752,81.9028
76.904,81.5805,81.9085
76.9173,81.5858,81.9142
76.9305,81.5911,81.9199
76.9438,81.5964,81.9255
76.957,81.6016,81.9312
76.9702,81.6069,81.9368
76.9834,81.6121,81.9425
76.9966,81.6174,81.9481
77.0098,81.6226,81.9537
77.023,81.6278,81.9593
77.0361,81.633,81.965
77.0493,81.6382,81.9705
77.0624,81.6434,81.9761
77.0755,81.6486,81.9817
